transaction_id,account_id,transaction_date,amount,transaction_type,category,description,merchant,currency,status
4306,5055,"May 06, 2023",7718.4,CR,Cash,N/A,Spotify,USD,completed
4307,5313,"Aug 13, 2023",4505.96,debit,salary,salary,,USD,C
4308,5187,07/22/2023,8682.84,credit,TRANSFER,TRANSFER,Shell,USD,Declined
4309,5234,2023-04-30,-5036.56,DR,F&D,Starbucks,Starbucks,USD,COMPLETED
4310,5326,"Mar 27, 2023",7842.88,CR,restaurants,N/A,Shell,USD,completed
4311,5082,2023-03-22,5778.01,CR,ATM Withdrawal,Starbucks,Starbucks,USD,Pending
4312,5243,05/20/2023,9099.34,credit,Xfer,Transfer,United Airlines,USD,COMPLETED
4313,5257,2023-06-13,-4615.04,debit,Hotel,Hotel,Apple,USD,Pending
4314,5015,08/21/2023,-3921.29,DEBIT,Bills,null,CVS Pharmacy,USD,PENDING
4315,5247,13-Oct-2023,1782.35,CREDIT,salary,Spotify,Spotify,USD,C
4316,5290,2024-03-21,1495.41,DR,salary,,Target,USD,PENDING
4317,5057,05/12/2024,9327.1,DEBIT,Wire,N/A,Netflix,USD,Complete
4318,5089,06-Oct-2023,8578.64,CREDIT,Travel,null,Google,USD,completed
4319,5085,02/20/2023,-2204.32,DR,dining,Netflix,Netflix,USD,COMPLETED
4320,5126,04/30/2024,6588.38,Credit,Hotel,Travel,Spotify,USD,P
4321,5246,"Dec 15, 2023",4770.42,credit,food & drink,Starbucks,Starbucks,USD,failed
4322,5395,04/29/2023,-7989.99,DR,Transfer,United Airlines,United Airlines,USD,PENDING
4323,5123,06/07/2024,7225.73,CR,Transfer,Transfer,CVS Pharmacy,USD,P
4324,5191,07-Feb-2023,3736.98,DEBIT,atm,ATM Withdrawal,Spotify,USD,F
4325,5058,02-May-2024,7795.35,credit,shopping,shopping,Amazon,USD,Pending
4326,5231,28-Apr-2023,1438.25,CR,payroll,payroll,Google,USD,Complete
4327,5267,2024-05-21,-5119.36,Debit,CASH,ATM Withdrawal,Netflix,USD,failed
4328,5284,17-May-2024,526.79,Credit,Payroll,Payroll,Netflix,USD,COMPLETED
4329,5115,13-May-2024,9092.91,Credit,Healthcare,Target,Target,USD,declined
4330,5075,10/20/2023,8149.3,DR,TRAVEL,TRAVEL,Whole Foods,USD,C
4331,5383,"Aug 30, 2023",3598.95,Credit,CASH,Apple,Apple,USD,pending
4332,5052,2024-05-25,2034.87,credit,retail,Shopping,Spotify,USD,FAILED
4333,5381,"May 27, 2023",-2660.43,Debit,PAYROLL,Spotify,Spotify,USD,COMPLETED
4334,5071,2024-06-09,296.89,CR,utilities,utilities,Amazon,USD,Failed
4335,5119,22-Feb-2024,-5069.7,DEBIT,HOTEL,Google,Google,USD,C
4336,5376,11/10/2023,9460.01,CR,ATM Cash,ATM Cash,United Airlines,USD,F
4337,5119,"Jul 29, 2023",1927.46,CREDIT,Direct Deposit,Whole Foods,Whole Foods,USD,completed
4338,5119,20-Jul-2023,8217.55,CREDIT,TRANSFER,United Airlines,United Airlines,USD,pending
4339,5356,2024-01-23,7973.17,credit,hotel,hotel,Spotify,MXN,declined
4340,5118,08/20/2023,3757.53,CREDIT,UTIL,null,null,USD,F
4341,5283,11/09/2023,6716.77,DEBIT,Transfer,Transfer,Apple,USD,declined
4342,5339,"May 12, 2023",789.62,Credit,ATM,ATM Withdrawal,Apple,USD,F
4343,5204,"Feb 08, 2024",-2189.22,debit,medical,medical,Netflix,USD,declined
4344,5305,2024-06-05,9064.15,credit,hotel,Travel,Shell,USD,Completed
4345,5066,22-Jun-2024,-4997.67,debit,Direct Deposit,Direct Deposit,CVS Pharmacy,USD,COMPLETED
4346,5317,2024-02-02,1816.43,Debit,Salary,,Google,USD,Declined
4347,5166,"Jul 21, 2023",-2253.7,DR,utilities,,Apple,USD,C
4348,5350,04/24/2023,-885.75,DEBIT,wire transfer,wire transfer,Shell,USD,Failed
4349,5213,01/19/2024,4109.6,debit,TRAVEL,TRAVEL,unknown,CAD,pending
4350,5021,14-Jan-2023,8670.48,CR,Direct Deposit,Direct Deposit,Amazon,GBP,P
4351,5266,06/25/2024,-7244.42,debit,Utilities,null,Target,USD,completed
4352,5221,02/04/2023,6306.51,CR,Transfer,Transfer,Netflix,USD,completed
4353,5065,"Apr 07, 2023",-9185.18,debit,food,Spotify,Spotify,USD,Failed
4354,5247,01/27/2023,6646.87,CR,PAYROLL,Payroll,United Airlines,USD,Completed
4355,5026,11/14/2023,729.79,DEBIT,shopping,shopping,Google,USD,PENDING
4356,5041,09/22/2023,6115.3,CR,TRAVEL,TRAVEL,Whole Foods,USD,F
4357,5235,17-Jan-2024,-8619.69,DEBIT,Restaurants,Restaurants,Apple,USD,pending
4358,5005,"Mar 17, 2023",4145.02,DR,Healthcare,Healthcare,Whole Foods,USD,COMPLETED
4359,5337,2023-11-20,5180.32,DR,hotel,hotel,Amazon,USD,F
4360,5263,15-Apr-2023,5405.81,Debit,DINING,N/A,Whole Foods,USD,COMPLETED
4361,5110,08-Oct-2023,1247.74,Debit,CASH,Walmart,Walmart,USD,F
4362,5073,"Jul 16, 2023",3620.42,CREDIT,food & drink,Food & Dining,Amazon,USD,failed
4363,5327,06/04/2023,4617.23,Debit,Shopping,Shopping,Spotify,USD,Complete
4364,5361,"Apr 13, 2023",-3913.75,debit,MEDICAL,United Airlines,United Airlines,USD,FAILED
4365,5287,"Dec 20, 2023",4231.91,DR,TRANSFER,Apple,Apple,USD,F
4366,5354,2024-04-12,-2870.75,Debit,medical,medical,Apple,USD,P
4367,5082,29-Apr-2024,-3901.19,DEBIT,Airline,N/A,Starbucks,USD,pending
4368,5125,10/29/2023,6346.52,debit,salary,United Airlines,United Airlines,USD,declined
4369,5082,18-Jun-2024,-4608.61,Debit,Xfer,Xfer,United Airlines,USD,declined
4370,5161,"Jun 12, 2023",6044.61,CR,WIRE,WIRE,CVS Pharmacy,USD,declined
4371,5023,"Feb 18, 2023",7095.17,DEBIT,CASH,ATM Withdrawal,CVS Pharmacy,USD,FAILED
4372,5015,05-Apr-2023,7981.54,Debit,ATM,null,null,USD,Pending
4373,5006,15-Mar-2024,1166.94,Credit,Cash,Shell,Shell,MXN,FAILED
4374,5279,2023-02-25,-4275.18,DEBIT,medical,unknown,Spotify,USD,Pending
4375,5033,02/13/2024,-1258.03,DEBIT,Shopping,Shopping,Starbucks,USD,F
4376,5156,03-May-2023,2238.78,CR,shopping,Amazon,Amazon,USD,declined
4377,5178,2023-02-27,5674.48,CR,Health,Health,Whole Foods,USD,Complete
4378,5166,11/01/2023,2035.36,Debit,utility,Utilities,Amazon,MXN,failed
4379,5256,"Feb 02, 2023",-4463.84,DR,airline,,United Airlines,USD,Completed
4380,5230,15-Jan-2023,6118.32,CREDIT,Salary,Salary,Spotify,GBP,C
4381,5138,03/11/2023,3458.55,CR,Healthcare,Target,Target,CAD,Pending
4382,5171,2024-04-01,5890.1,CREDIT,payroll,,Spotify,USD,pending
4383,5013,"Aug 26, 2023",2524.36,credit,healthcare,healthcare,Walmart,USD,completed
4384,5126,07/22/2023,-1907.73,Debit,Bills,null,Whole Foods,USD,C
4385,5143,"Oct 01, 2023",-4852.11,DEBIT,purchase,Shopping,Target,USD,Pending
4386,5314,2023-04-22,-4430.64,debit,Retail,null,CVS Pharmacy,USD,Completed
4387,5343,"Apr 12, 2023",-4177.24,Debit,ATM Withdrawal,ATM Withdrawal,Starbucks,USD,C
4388,5244,2023-02-22,3319.77,CREDIT,medical,medical,Amazon,USD,Declined
4389,5058,"Apr 06, 2024",-2883.28,debit,Hotel,Walmart,Walmart,USD,pending
4390,5036,2023-05-26,3911.99,CREDIT,Salary,,Shell,USD,F
4391,5070,"May 28, 2024",-3629.57,Debit,DINING,United Airlines,United Airlines,GBP,declined
4392,5063,04-Aug-2023,-700.8,debit,MEDICAL,Healthcare,Whole Foods,USD,Declined
4393,5022,2023-05-18,5799.46,DEBIT,TRAVEL,Target,Target,USD,P
4394,5258,05/30/2024,-5543.54,DR,payroll,Payroll,Google,USD,F
4395,5114,11/05/2023,-262.06,Debit,Salary,Spotify,Spotify,USD,COMPLETED
4396,5069,"Jun 20, 2023",-9040.2,Debit,Utilities,,Starbucks,USD,failed
4397,5374,09-Jan-2023,743.44,Debit,Direct Deposit,Whole Foods,Whole Foods,USD,Complete
4398,5388,20-Jun-2023,7996.37,Credit,DD,DD,Netflix,EUR,completed
4399,5002,"Mar 24, 2024",2496.97,CR,payroll,payroll,Target,USD,Completed
4400,5004,06/20/2023,-5065.41,debit,food,food,Spotify,USD,F
4401,5293,"Jun 01, 2023",757.37,debit,Payroll,Payroll,Amazon,USD,COMPLETED
4402,5266,2023-04-18,-5946.44,debit,hotel,N/A,Netflix,USD,pending
4403,5180,02/27/2023,-3436.49,DEBIT,Retail,,,USD,failed
4404,5253,26-Mar-2023,4319.25,CR,Healthcare,Spotify,Spotify,USD,declined
4405,5108,2023-04-06,7944.67,credit,Healthcare,Target,Target,USD,Failed
4406,5093,"Sep 05, 2023",-8349.78,DEBIT,Food & Dining,N/A,Starbucks,USD,pending
4407,5323,2023-04-15,3906.07,CREDIT,health,Healthcare,unknown,CAD,Declined
4408,5011,2023-06-10,-2194.45,DR,dining,CVS Pharmacy,CVS Pharmacy,USD,Pending
4409,5248,06/19/2023,-2521.43,DR,restaurants,,CVS Pharmacy,USD,COMPLETED
4410,5249,2023-06-24,-5599.57,DR,purchase,purchase,Whole Foods,USD,F
4411,5061,01/04/2024,289.14,credit,Transfer,Spotify,Spotify,USD,P
4412,5222,2023-04-07,-792.62,debit,utility,utility,,GBP,Completed
4413,5352,09/17/2023,6386.62,CR,purchase,United Airlines,United Airlines,USD,Pending
4414,5128,2023-11-30,5195.42,DR,Salary,Payroll,Google,MXN,Complete
4415,5228,2023-08-27,4423.28,CREDIT,healthcare,Amazon,Amazon,USD,completed
4416,5356,2023-01-13,8343.73,Credit,HOTEL,United Airlines,United Airlines,USD,FAILED
4417,5366,2023-11-07,8564.74,CREDIT,Medical,Healthcare,Whole Foods,USD,declined
4418,5023,"May 20, 2023",4065.67,CR,health,Target,Target,USD,PENDING
4419,5037,"Oct 07, 2023",9493.12,credit,transfer,Spotify,Spotify,USD,C
4420,5232,15-Sep-2023,6335.97,CREDIT,food,food,United Airlines,USD,PENDING
4421,5082,01/05/2024,8053.89,Credit,DD,Payroll,Target,USD,P
4422,5377,16-Mar-2023,8371.89,DEBIT,atm,ATM Withdrawal,Google,USD,completed
4423,5025,02-Jun-2023,-2836.27,Debit,bills,Utilities,,USD,completed
4424,5227,2024-05-09,5389.76,Credit,payroll,Payroll,Shell,USD,Completed
4425,5303,03/12/2024,-6488.69,DEBIT,Travel,Spotify,Spotify,USD,FAILED
4426,5235,2024-04-08,-1359.69,DEBIT,Hotel,unknown,Whole Foods,USD,COMPLETED
4427,5061,"May 12, 2024",-6155.79,Debit,ATM,Amazon,Amazon,USD,Declined
4428,5202,25-Oct-2023,4746.67,CREDIT,cash,unknown,Whole Foods,USD,Complete
4429,5050,"Mar 31, 2023",-3475.8,Debit,Xfer,Shell,Shell,USD,C
4430,5115,05/03/2023,8635.56,DR,utilities,utilities,Whole Foods,GBP,Failed
4431,5364,"Feb 05, 2023",-37.34,DEBIT,Salary,Salary,Amazon,USD,C
4432,5398,2024-06-25,4881.17,CR,food,CVS Pharmacy,CVS Pharmacy,USD,P
4433,5042,11/23/2023,-4291.35,Debit,Cash,,Google,GBP,completed
4434,5123,"Jul 11, 2023",-539.28,DR,Restaurants,Restaurants,Whole Foods,USD,failed
4435,5260,"Apr 08, 2023",7596.88,Credit,travel,Travel,United Airlines,USD,F
4436,5386,02/19/2024,-5495.1,DR,travel,unknown,United Airlines,USD,pending
4437,5251,2023-04-07,-4119.4,DR,payroll,null,Amazon,USD,Complete
4438,5083,"Apr 24, 2023",696.22,Debit,Cash,ATM Withdrawal,Spotify,USD,Failed
4439,5207,06/07/2023,1038.81,Credit,airline,Spotify,Spotify,USD,COMPLETED
4440,5221,2024-05-14,877.37,DEBIT,Health,Health,Apple,USD,Completed
4441,5209,19-Apr-2023,3587.32,Credit,CASH,unknown,unknown,USD,Failed
4442,5347,2024-05-29,962.68,CREDIT,HOTEL,HOTEL,CVS Pharmacy,USD,failed
4443,5184,06/02/2024,6822.06,credit,utilities,unknown,Apple,USD,P
4444,5216,09/30/2023,3003.45,DR,ATM,ATM,Walmart,EUR,PENDING
4445,5250,"Nov 19, 2023",8659.76,Credit,Health,Health,Apple,USD,F
4446,5081,07-Mar-2024,4139.34,CR,PAYROLL,PAYROLL,Walmart,USD,Declined
4447,5104,"Dec 15, 2023",6413.85,Credit,Cash,ATM Withdrawal,null,USD,FAILED
4448,5380,20-Feb-2024,-6896.06,DEBIT,ATM Cash,null,Amazon,USD,C
4449,5061,23-Aug-2023,-3808.56,debit,Transfer,Transfer,Starbucks,USD,Complete
4450,5373,"Dec 30, 2023",-5709.84,debit,Healthcare,,,GBP,Declined
4451,5304,09-Jan-2024,-6095.36,Debit,restaurants,Amazon,Amazon,USD,Complete
4452,5079,"Jul 09, 2023",-9244.52,DEBIT,Healthcare,Healthcare,Amazon,USD,PENDING
4453,5172,2023-09-23,4592.06,Debit,retail,Walmart,Walmart,USD,pending
4454,5157,02/12/2023,4277.28,CREDIT,F&D,Shell,Shell,USD,FAILED
4455,5012,"May 22, 2024",3003.27,CREDIT,payroll,CVS Pharmacy,CVS Pharmacy,USD,C
4456,5296,01/21/2024,-7372.01,DEBIT,UTILITIES,Starbucks,Starbucks,USD,FAILED
4457,5032,2023-10-17,3476.15,credit,Bills,Utilities,United Airlines,USD,failed
4458,5091,22-May-2023,-6472.35,DR,Cash,Cash,Target,USD,Declined
4459,5143,"Apr 10, 2023",-8067.04,debit,travel,Travel,Google,USD,C
4460,5209,06/05/2023,-8053.35,DR,TRANSFER,TRANSFER,Walmart,USD,FAILED
4461,5261,29-Apr-2024,-113.44,DEBIT,medical,Healthcare,Spotify,USD,Complete
4462,5309,23-Feb-2023,5128.98,DR,Payroll,N/A,Google,USD,completed
4463,5145,07/08/2023,5573.93,credit,Travel,Walmart,Walmart,USD,F
4464,5336,"Dec 10, 2023",2037.87,credit,UTIL,UTIL,United Airlines,GBP,failed
4465,5024,11-Mar-2024,-3918.53,debit,Retail,Netflix,Netflix,USD,completed
4466,5036,20-Mar-2023,-274.69,Debit,transfer,Shell,Shell,USD,FAILED
4467,5078,"Apr 19, 2024",-6133.71,DEBIT,travel,N/A,Netflix,USD,C
4468,5375,2024-03-18,6724.73,CREDIT,Food & Dining,Shell,Shell,USD,Declined
4469,5151,2024-01-29,8234.17,credit,payroll,Whole Foods,Whole Foods,USD,C
4470,5286,30-Jun-2024,-3946.16,Debit,healthcare,null,Netflix,USD,Pending
4471,5095,26-Feb-2024,-7655.19,debit,purchase,purchase,Starbucks,USD,declined
4472,5075,"Feb 03, 2023",4048.44,DR,TRANSFER,Transfer,Shell,USD,Complete
4473,5196,04/06/2023,972.47,debit,purchase,Shopping,Spotify,USD,F
4474,5077,10-Jan-2023,8790.24,debit,MEDICAL,unknown,Apple,USD,declined
4475,5048,"Jan 06, 2024",8480.43,Credit,purchase,Shopping,Starbucks,USD,FAILED
4476,5145,2023-12-12,-5884.57,debit,hotel,Netflix,Netflix,USD,Failed
4477,5317,04-Mar-2023,-169.06,Debit,Retail,Shopping,Target,USD,Completed
4478,5120,10-Apr-2023,2357.46,debit,purchase,,Target,USD,PENDING
4479,5246,2024-03-04,6200.13,CR,MEDICAL,Healthcare,Starbucks,USD,P
4480,5028,09-Mar-2023,-6230.09,DR,dining,Netflix,Netflix,USD,completed
4481,5175,2024-04-03,2453.89,credit,restaurants,Food & Dining,Walmart,USD,Complete
4482,5335,12/17/2023,3178.92,Credit,Travel,null,Starbucks,USD,C
4483,5252,01/19/2024,1977.99,CREDIT,F&D,N/A,Google,USD,FAILED
4484,5105,2024-01-20,9335.22,CREDIT,UTIL,N/A,Starbucks,USD,Pending
4485,5026,"Mar 17, 2024",-6706.7,debit,Direct Deposit,United Airlines,United Airlines,USD,completed
4486,5142,06/07/2024,8121.95,CR,Cash,ATM Withdrawal,Whole Foods,USD,Completed
4487,5298,06/01/2023,8182.87,CR,ATM Withdrawal,,Google,MXN,PENDING
4488,5124,04/26/2023,8985.76,credit,Airline,null,Google,USD,FAILED
4489,5308,01-Sep-2023,5489.36,CR,Healthcare,Spotify,Spotify,USD,completed
4490,5120,06-Apr-2023,-5986.46,DR,restaurants,Food & Dining,Spotify,USD,COMPLETED
4491,5116,"Jan 10, 2023",3599.45,CREDIT,hotel,Travel,Google,USD,Failed
4492,5203,2023-09-17,3488.59,CREDIT,atm,atm,Whole Foods,USD,completed
4493,5398,2023-03-25,1258.16,credit,direct deposit,direct deposit,Starbucks,USD,COMPLETED
4494,5245,2023-10-06,-2422.06,Debit,wire transfer,wire transfer,CVS Pharmacy,USD,failed
4495,5005,04/26/2024,743.86,DR,direct deposit,Whole Foods,Whole Foods,CAD,Pending
4496,5099,2024-06-17,-7258.46,DR,transfer,Transfer,Google,USD,FAILED
4497,5297,19-Aug-2023,6974.6,Debit,MEDICAL,null,Netflix,MXN,F
4498,5145,09/23/2023,574.94,Credit,Food & Dining,Food & Dining,Apple,USD,COMPLETED
4499,5365,03/03/2024,-2106.5,DEBIT,PAYROLL,Whole Foods,Whole Foods,USD,PENDING
4500,5218,14-Oct-2023,6746.25,CREDIT,shopping,shopping,CVS Pharmacy,USD,COMPLETED
4501,5328,26-Feb-2024,3613.92,Credit,travel,null,Shell,USD,COMPLETED
4502,5200,2023-02-10,2174.19,CREDIT,SHOPPING,Shopping,Shell,USD,Complete
4503,5138,2024-04-28,2599.03,CREDIT,Airline,Travel,Spotify,USD,F
4504,5036,2023-08-17,1377.3,credit,restaurants,N/A,United Airlines,USD,pending
4505,5072,01/01/2024,1966.49,debit,WIRE,N/A,Walmart,USD,Pending
4506,5073,27-May-2024,-9428.96,DEBIT,Transfer,Amazon,Amazon,USD,P
4507,5150,2023-02-07,8288.58,debit,Direct Deposit,Shell,Shell,USD,Declined
4508,5107,12-Sep-2023,1387.88,Credit,healthcare,United Airlines,United Airlines,USD,Failed
4509,5349,15-Nov-2023,6606.45,Debit,Medical,Healthcare,Netflix,USD,PENDING
4510,5109,06/03/2023,-5711.73,debit,Retail,Spotify,Spotify,USD,COMPLETED
4511,5108,05/13/2023,-3970.55,Debit,F&D,Food & Dining,Walmart,USD,Completed
4512,5282,19-Oct-2023,3471.41,Debit,dining,dining,Starbucks,USD,declined
4513,5033,05/21/2024,4472.32,CR,retail,N/A,Shell,USD,declined
4514,5246,"Feb 18, 2024",8629.32,CR,HOTEL,HOTEL,United Airlines,USD,P
4515,5021,07/27/2023,-8368.62,DEBIT,medical,medical,Walmart,USD,Pending
4516,5248,22-Jun-2024,1872.06,CR,atm,ATM Withdrawal,Whole Foods,USD,pending
4517,5078,"Jan 21, 2024",-3502.21,DEBIT,cash,null,CVS Pharmacy,USD,declined
4518,5325,2023-10-28,6957.88,Credit,retail,Shopping,Google,USD,Failed
4519,5390,17-Jul-2023,-4169.67,DEBIT,ATM,ATM,Shell,USD,Declined
4520,5172,2023-08-24,7259.07,CREDIT,transfer,transfer,Amazon,USD,Completed
4521,5279,04/22/2024,-4518.72,Debit,utility,utility,unknown,USD,COMPLETED
4522,5059,"Dec 13, 2023",-3840.29,Debit,utility,United Airlines,United Airlines,CAD,Complete
4523,5323,2024-01-29,4787.15,Credit,Restaurants,N/A,Google,USD,FAILED
4524,5163,2023-01-07,378.47,CR,health,,Netflix,USD,failed
4525,5320,"Dec 20, 2023",-801.4,Debit,Xfer,Amazon,Amazon,GBP,pending
4526,5281,"Feb 03, 2024",9259.49,credit,bills,Utilities,Google,USD,COMPLETED
4527,5232,2024-04-12,4476.77,CREDIT,payroll,N/A,Spotify,USD,FAILED
4528,5075,05/09/2024,5936.98,credit,Restaurants,Restaurants,Target,USD,declined
4529,5106,28-Jun-2024,3813.66,debit,Utilities,unknown,Apple,USD,Declined
4530,5031,2023-09-18,9248.38,CR,wire transfer,Transfer,Target,USD,Complete
4531,5180,06/23/2023,-8632.54,debit,food & drink,N/A,Target,USD,Complete
4532,5372,"Jan 03, 2023",4718.99,Credit,Utilities,unknown,unknown,USD,COMPLETED
4533,5373,10/10/2023,1392.66,CR,Healthcare,Healthcare,Target,USD,F
4534,5061,2024-03-07,-490.24,Debit,restaurants,Food & Dining,Apple,USD,C
4535,5012,2023-06-24,-1994.34,debit,wire transfer,,United Airlines,CAD,declined
4536,5251,14-Apr-2023,6564.08,Credit,ATM Cash,Starbucks,Starbucks,USD,COMPLETED
4537,5339,2023-05-30,6271.79,CR,utility,Target,Target,USD,COMPLETED
4538,5244,01-Mar-2024,-4102.58,debit,Purchase,Shopping,N/A,USD,pending
4539,5112,2023-11-17,-610.52,debit,DINING,Food & Dining,Starbucks,USD,FAILED
4540,5200,10/17/2023,-9024.94,debit,SHOPPING,Google,Google,USD,C
4541,5184,05/08/2023,-9378.84,DR,Healthcare,Healthcare,unknown,USD,FAILED
4542,5262,"Apr 27, 2024",-9011.08,Debit,UTILITIES,Utilities,CVS Pharmacy,USD,Failed
4543,5283,15-Jan-2024,2833.15,CR,UTILITIES,Utilities,Google,USD,failed
4544,5081,"May 04, 2023",8756.78,Debit,SHOPPING,Shopping,Netflix,USD,Complete
4545,5007,2023-04-15,-8306.8,debit,Healthcare,Healthcare,Target,USD,pending
4546,5063,"Feb 21, 2023",-6553.25,DR,F&D,unknown,Spotify,EUR,P
4547,5013,18-Jul-2023,996.35,Credit,Direct Deposit,null,Shell,USD,C
4548,5296,31-Jan-2023,2848.37,credit,Retail,unknown,Shell,USD,C
4549,5268,2024-01-21,-1450.41,DR,Direct Deposit,Netflix,Netflix,USD,declined
4550,5273,03/06/2024,-6681.87,Debit,restaurants,null,Spotify,USD,COMPLETED
4551,5010,2023-10-17,190.69,CREDIT,ATM Withdrawal,ATM Withdrawal,Whole Foods,USD,completed
4552,5338,06/18/2024,7048.53,Debit,airline,Apple,Apple,USD,P
4553,5300,13-Feb-2024,-5838.81,DR,airline,Walmart,Walmart,USD,Completed
4554,5235,"Sep 05, 2023",788.75,CREDIT,Direct Deposit,unknown,Starbucks,CAD,FAILED
4555,5237,"Dec 14, 2023",-885.22,DEBIT,Travel,Travel,Apple,USD,Failed
4556,5370,01/12/2024,4325.44,Debit,Retail,,Google,USD,F
4557,5282,"Jun 21, 2024",2597.98,Credit,F&D,N/A,N/A,USD,pending
4558,5232,2023-03-23,-7458.58,DEBIT,ATM Cash,ATM Withdrawal,Apple,USD,COMPLETED
4559,5360,"May 20, 2024",1837.73,Debit,dining,dining,Target,USD,C
4560,5143,04/10/2024,4471.04,CR,F&D,Whole Foods,Whole Foods,USD,COMPLETED
4561,5223,2023-12-22,6571.12,CREDIT,SHOPPING,Shopping,Apple,USD,COMPLETED
4562,5004,07-Feb-2023,7977.86,CREDIT,Retail,Shopping,N/A,USD,PENDING
4563,5369,2023-10-12,8416.49,CR,utility,N/A,CVS Pharmacy,USD,failed
4564,5186,08/08/2023,5882.91,DEBIT,UTIL,UTIL,Target,USD,P
4565,5302,"Jan 13, 2023",594.77,CR,WIRE,WIRE,Walmart,USD,P
4566,5109,18-Dec-2023,2632.91,CR,Direct Deposit,Payroll,Netflix,USD,F
4567,5112,2024-06-03,8252.06,CR,Payroll,Payroll,Spotify,USD,F
4568,5059,"Apr 17, 2024",2215.64,credit,utilities,utilities,null,USD,Complete
4569,5127,11/09/2023,6413.31,Credit,Payroll,N/A,Whole Foods,USD,failed
4570,5267,13-May-2024,-6254.19,debit,utility,Utilities,Spotify,USD,C
4571,5265,"Jan 13, 2023",-3176.37,DR,retail,retail,Target,USD,Completed
4572,5020,2024-03-01,2784.55,CR,Bills,Target,Target,CAD,declined
4573,5343,"Apr 22, 2023",2770.18,CR,cash,unknown,Apple,USD,F
4574,5309,"Sep 03, 2023",7408.29,credit,Restaurants,N/A,Whole Foods,USD,Declined
4575,5006,"Oct 04, 2023",7005.22,CR,TRANSFER,TRANSFER,CVS Pharmacy,USD,completed
4576,5011,"May 31, 2024",4636.38,DR,DINING,Shell,Shell,EUR,completed
4577,5289,2023-01-10,-1220.37,DR,utilities,,United Airlines,EUR,Completed
4578,5316,12-Nov-2023,9348.92,DEBIT,wire transfer,Google,Google,USD,FAILED
4579,5107,02/04/2024,9231.72,DEBIT,Transfer,Transfer,Starbucks,USD,Completed
4580,5352,2023-03-09,6889.27,Credit,dining,dining,Shell,USD,Failed
4581,5342,"Jan 28, 2023",3688.41,CREDIT,TRAVEL,TRAVEL,Spotify,USD,Pending
4582,5373,"Mar 22, 2023",6207.01,CR,Travel,Travel,Target,USD,PENDING
4583,5360,2023-06-15,1896.85,DR,Cash,Cash,Netflix,USD,F
4584,5281,14-Jul-2023,986.2,credit,retail,Target,Target,USD,Completed
4585,5097,18-Nov-2023,3481.76,credit,airline,N/A,Apple,USD,Failed
4586,5203,04/04/2023,2819.9,CR,direct deposit,direct deposit,Shell,MXN,PENDING
4587,5364,28-Mar-2023,6447.21,CREDIT,Transfer,Transfer,United Airlines,USD,Completed
4588,5092,07-Jan-2023,5105.12,CREDIT,F&D,F&D,Amazon,USD,Declined
4589,5012,2023-10-23,8413.77,debit,atm,ATM Withdrawal,Shell,USD,Complete
4590,5207,09-May-2024,3194.62,Credit,ATM Withdrawal,N/A,Amazon,USD,Pending
4591,5075,2023-03-08,-3640.85,DR,utilities,utilities,,USD,Completed
4592,5289,"May 16, 2024",3245.31,CREDIT,Health,unknown,Google,USD,COMPLETED
4593,5007,17-Jun-2024,5499.14,Credit,Cash,ATM Withdrawal,Target,USD,PENDING
4594,5136,25-May-2023,5934.08,debit,MEDICAL,Healthcare,CVS Pharmacy,GBP,Complete
4595,5331,"Mar 19, 2023",7648.5,credit,Health,United Airlines,United Airlines,USD,FAILED
4596,5008,2024-03-03,-1668.94,debit,food,CVS Pharmacy,CVS Pharmacy,CAD,PENDING
4597,5208,"Dec 13, 2023",-8303.95,debit,SHOPPING,SHOPPING,Whole Foods,USD,completed
4598,5294,"Jul 29, 2023",-8197.97,debit,Restaurants,Food & Dining,Spotify,USD,FAILED
4599,5365,10/19/2023,530.5,CR,healthcare,healthcare,Starbucks,USD,COMPLETED
4600,5052,01/11/2024,7497.78,Credit,healthcare,Netflix,Netflix,USD,COMPLETED
4601,5125,03-Jun-2024,7282.37,Credit,wire transfer,Spotify,Spotify,USD,F
4602,5230,29-Dec-2023,7496.07,CREDIT,shopping,Shopping,Shell,USD,Complete
4603,5295,01/31/2023,8281.32,CR,Airline,Airline,Amazon,USD,declined
4604,5096,05/07/2023,-6443.87,debit,atm,N/A,Apple,USD,F
4605,5031,05-Jul-2023,-550.92,debit,Healthcare,Healthcare,,USD,declined
4606,5013,01/31/2024,6526.69,Credit,HOTEL,N/A,United Airlines,USD,PENDING
4607,5106,2024-02-17,1105.94,CR,PAYROLL,Netflix,Netflix,USD,FAILED
4608,5357,2023-08-17,-853.71,DEBIT,MEDICAL,N/A,Netflix,USD,Failed
4609,5046,03/26/2023,8639.28,CREDIT,food,N/A,Shell,USD,Declined
4610,5005,"Jan 25, 2023",8710.11,Credit,payroll,Target,Target,USD,completed
4611,5036,"Feb 06, 2024",4479.68,Credit,Cash,Google,Google,CAD,Failed
4612,5011,2023-09-07,3110.69,CR,Health,Healthcare,Whole Foods,CAD,completed
4613,5020,2023-03-27,2580.44,CR,SHOPPING,SHOPPING,CVS Pharmacy,USD,declined
4614,5285,03/29/2023,-4595.31,DEBIT,travel,travel,CVS Pharmacy,USD,COMPLETED
4615,5270,01/14/2024,8459.4,Debit,utilities,Utilities,United Airlines,USD,FAILED
